"subplot_id","year","speriod","shrub_bio_ttl","shrub_1hr","shrub_10hr","tree_cover_ttl","tree_cvr_JUOS","tree_cvr_PIED","tree_cvr_PIMO","rcode","scode","pcode","ptype","sp_number","treatment","sp_phase"
"JP-SC-MC002","07","001",-149,-117,-154,NA,NA,NA,NA,"JP","SC","M","CP","002","ME","3"
"JP-SC-MC002","08","001",-58,-56,-63,NA,NA,NA,NA,"JP","SC","M","CP","002","ME","3"
"JP-SC-MC002","09","001",-103,-100,-111,NA,NA,NA,NA,"JP","SC","M","CP","002","ME","3"
"JP-SC-MC002","10","001",-258,-212,-236,0,0,0,0,"JP","SC","M","CP","002","ME","3"
"JP-SC-MC002","17","001",-1368,-831,-976,0.6,0.6,0,0,"JP","SC","M","CP","002","ME","3"
"JP-SC-MC003","06","001",0,0,0,27.8,27.8,0,0,"JP","SC","M","CP","003","ME","2"
"JP-SC-MC003","07","001",-1737,-1611,-1641,NA,NA,NA,NA,"JP","SC","M","CP","003","ME","2"
"JP-SC-MC003","08","001",-1237,-1282,-1260,NA,NA,NA,NA,"JP","SC","M","CP","003","ME","2"
"JP-SC-MC003","09","001",-2146,-1680,-2069,NA,NA,NA,NA,"JP","SC","M","CP","003","ME","2"
"JP-SC-MC003","10","001",-1104,-1340,-1116,0,0,0,0,"JP","SC","M","CP","003","ME","2"
"JP-SC-MC003","13","001",-1767,-1073,-1319,NA,NA,NA,NA,"JP","SC","M","CP","003","ME","2"
"JP-SC-MC003","17","001",-3322,-2409,-2917,0.2,0.2,0,0,"JP","SC","M","CP","003","ME","2"
"JP-SC-MC004","06","001",0,0,0,25.7,25.7,0,0,"JP","SC","M","CP","004","ME","2"
"JP-SC-MC004","07","001",-2736,-1489,-1655,NA,NA,NA,NA,"JP","SC","M","CP","004","ME","2"
"JP-SC-MC004","08","001",-3225,-1809,-1705,NA,NA,NA,NA,"JP","SC","M","CP","004","ME","2"
"JP-SC-MC004","09","001",-5518,-2931,-2951,NA,NA,NA,NA,"JP","SC","M","CP","004","ME","2"
"JP-SC-MC004","10","001",-6121,-2849,-3054,0,0,0,0,"JP","SC","M","CP","004","ME","2"
"JP-SC-MC004","13","001",-3587,-1996,-1999,NA,NA,NA,NA,"JP","SC","M","CP","004","ME","2"
"JP-SC-MC004","17","001",-6884,-3177,-3895,1,1,0,0,"JP","SC","M","CP","004","ME","2"
"JP-SC-MC005","06","001",0,0,0,20.9,20.7,0.2,0,"JP","SC","M","CP","005","ME","2"
"JP-SC-MC005","07","001",-3717,-2372,-2937,NA,NA,NA,NA,"JP","SC","M","CP","005","ME","2"
"JP-SC-MC005","08","001",-3134,-1760,-2059,NA,NA,NA,NA,"JP","SC","M","CP","005","ME","2"
"JP-SC-MC005","09","001",-2953,-1704,-1823,NA,NA,NA,NA,"JP","SC","M","CP","005","ME","2"
"JP-SC-MC005","10","001",-2001,-1741,-1389,0,0,0,0,"JP","SC","M","CP","005","ME","2"
"JP-SC-MC005","13","001",-3726,-2253,-1904,NA,NA,NA,NA,"JP","SC","M","CP","005","ME","2"
"JP-SC-MC005","17","001",-5477,-3001,-3166,0.4,0.1,0.3,0,"JP","SC","M","CP","005","ME","2"
"JP-SC-MC007","06","001",0,0,0,20.7,20.7,0,0,"JP","SC","M","CP","007","ME","2"
"JP-SC-MC007","07","001",-3289,-1920,-2079,NA,NA,NA,NA,"JP","SC","M","CP","007","ME","2"
"JP-SC-MC007","08","001",-3138,-1687,-1850,NA,NA,NA,NA,"JP","SC","M","CP","007","ME","2"
"JP-SC-MC007","09","001",-5644,-2686,-3262,NA,NA,NA,NA,"JP","SC","M","CP","007","ME","2"
"JP-SC-MC007","10","001",-3021,-2039,-1875,0,0,0,0,"JP","SC","M","CP","007","ME","2"
"JP-SC-MC007","13","001",-4897,-2517,-2868,NA,NA,NA,NA,"JP","SC","M","CP","007","ME","2"
"JP-SC-MC007","17","001",-4446,-2225,-2584,0.7,0.7,0,0,"JP","SC","M","CP","007","ME","2"
"JP-SC-MC008","06","001",0,0,0,30.9,30.1,0.8,0,"JP","SC","M","CP","008","ME","2"
"JP-SC-MC008","07","001",-904,-647,-753,NA,NA,NA,NA,"JP","SC","M","CP","008","ME","2"
"JP-SC-MC008","08","001",-767,-520,-609,NA,NA,NA,NA,"JP","SC","M","CP","008","ME","2"
"JP-SC-MC008","09","001",-1371,-750,-942,NA,NA,NA,NA,"JP","SC","M","CP","008","ME","2"
"JP-SC-MC008","10","001",-922,-492,-608,0,0,0,0,"JP","SC","M","CP","008","ME","2"
"JP-SC-MC008","13","001",-2652,-1436,-1668,NA,NA,NA,NA,"JP","SC","M","CP","008","ME","2"
"JP-SC-MC008","17","001",-1617,-906,-1221,0.6,0.6,0,0,"JP","SC","M","CP","008","ME","2"
"JP-SC-MC009","06","001",0,0,0,31.1,31.1,0,0,"JP","SC","M","CP","009","ME","2"
"JP-SC-MC009","07","001",-599,-506,-628,NA,NA,NA,NA,"JP","SC","M","CP","009","ME","2"
"JP-SC-MC009","08","001",-477,-349,-440,NA,NA,NA,NA,"JP","SC","M","CP","009","ME","2"
"JP-SC-MC009","09","001",-508,-374,-422,NA,NA,NA,NA,"JP","SC","M","CP","009","ME","2"
"JP-SC-MC009","10","001",-469,-387,-406,0,0,0,0,"JP","SC","M","CP","009","ME","2"
"JP-SC-MC009","13","001",-361,-342,-391,NA,NA,NA,NA,"JP","SC","M","CP","009","ME","2"
"JP-SC-MC009","17","001",-514,-466,-566,1.3,1.3,0,0,"JP","SC","M","CP","009","ME","2"
"JP-SC-MC010","06","001",0,0,0,16,14.7,1.3,0,"JP","SC","M","CP","010","ME","1"
"JP-SC-MC010","07","001",-2458,-1930,-2361,NA,NA,NA,NA,"JP","SC","M","CP","010","ME","1"
"JP-SC-MC010","08","001",-2569,-1394,-1940,NA,NA,NA,NA,"JP","SC","M","CP","010","ME","1"
"JP-SC-MC010","09","001",-3998,-2562,-3319,NA,NA,NA,NA,"JP","SC","M","CP","010","ME","1"
"JP-SC-MC010","10","001",-2360,-1450,-1665,0,0,0,0,"JP","SC","M","CP","010","ME","1"
"JP-SC-MC010","13","001",-3765,-2407,-2789,NA,NA,NA,NA,"JP","SC","M","CP","010","ME","1"
"JP-SC-MC010","17","001",-1642,-984,-1235,0.6,0.6,0,0,"JP","SC","M","CP","010","ME","1"
"JP-SC-MC011","06","001",0,0,0,33.6,30.6,3,0,"JP","SC","M","CP","011","ME","3"
"JP-SC-MC011","07","001",0,0,0,NA,NA,NA,NA,"JP","SC","M","CP","011","ME","3"
"JP-SC-MC011","08","001",0,0,0,NA,NA,NA,NA,"JP","SC","M","CP","011","ME","3"
"JP-SC-MC011","09","001",0,0,0,NA,NA,NA,NA,"JP","SC","M","CP","011","ME","3"
"JP-SC-MC011","10","001",0,0,0,0,0,0,0,"JP","SC","M","CP","011","ME","3"
"JP-SC-MC011","13","001",0,0,0,NA,NA,NA,NA,"JP","SC","M","CP","011","ME","3"
"JP-SC-MC011","17","001",0,0,0,0.3,0.3,0,0,"JP","SC","M","CP","011","ME","3"
"JP-SC-MC012","06","001",0,0,0,40.3,34.4,5.9,0,"JP","SC","M","CP","012","ME","3"
"JP-SC-MC012","07","001",0,0,0,NA,NA,NA,NA,"JP","SC","M","CP","012","ME","3"
"JP-SC-MC012","08","001",0,0,0,NA,NA,NA,NA,"JP","SC","M","CP","012","ME","3"
"JP-SC-MC012","09","001",0,0,0,NA,NA,NA,NA,"JP","SC","M","CP","012","ME","3"
"JP-SC-MC012","10","001",-4,-12,-11,0,0,0,0,"JP","SC","M","CP","012","ME","3"
"JP-SC-MC012","13","001",0,0,0,NA,NA,NA,NA,"JP","SC","M","CP","012","ME","3"
"JP-SC-MC012","17","001",-91,-42,-54,1.3,1.2,0,0.1,"JP","SC","M","CP","012","ME","3"
"JP-SC-MC013","06","001",0,0,0,42.5,39.7,2.8,0,"JP","SC","M","CP","013","ME","3"
"JP-SC-MC013","07","001",-27,-32,-55,NA,NA,NA,NA,"JP","SC","M","CP","013","ME","3"
"JP-SC-MC013","08","001",-142,-102,-156,NA,NA,NA,NA,"JP","SC","M","CP","013","ME","3"
"JP-SC-MC013","09","001",-128,-102,-137,NA,NA,NA,NA,"JP","SC","M","CP","013","ME","3"
"JP-SC-MC013","10","001",-78,-64,-83,0,0,0,0,"JP","SC","M","CP","013","ME","3"
"JP-SC-MC013","13","001",-66,-55,-97,NA,NA,NA,NA,"JP","SC","M","CP","013","ME","3"
"JP-SC-MC013","17","001",-168,-115,-197,1.1,1.1,0,0,"JP","SC","M","CP","013","ME","3"
"JP-SC-MC016","06","001",0,0,0,8,8,0,0,"JP","SC","M","CP","016","ME","1"
"JP-SC-MC016","07","001",-9184,-4047,-4530,NA,NA,NA,NA,"JP","SC","M","CP","016","ME","1"
"JP-SC-MC016","08","001",-11621,-5125,-5483,NA,NA,NA,NA,"JP","SC","M","CP","016","ME","1"
"JP-SC-MC016","09","001",-12102,-4610,-5198,NA,NA,NA,NA,"JP","SC","M","CP","016","ME","1"
"JP-SC-MC016","10","001",-11416,-4885,-5171,0,0,0,0,"JP","SC","M","CP","016","ME","1"
"JP-SC-MC016","13","001",-11761,-4778,-5272,NA,NA,NA,NA,"JP","SC","M","CP","016","ME","1"
"JP-SC-MC016","17","001",-11223,-4955,-5354,0,0,0,0,"JP","SC","M","CP","016","ME","1"
"JP-SC-MC019","06","001",0,0,0,8.8,8.8,0,0,"JP","SC","M","CP","019","ME","1"
"JP-SC-MC019","07","001",-4247,-2223,-2582,NA,NA,NA,NA,"JP","SC","M","CP","019","ME","1"
"JP-SC-MC019","08","001",-3425,-1938,-2017,NA,NA,NA,NA,"JP","SC","M","CP","019","ME","1"
"JP-SC-MC019","09","001",-5093,-2463,-2801,NA,NA,NA,NA,"JP","SC","M","CP","019","ME","1"
"JP-SC-MC019","10","001",-4501,-2343,-2612,0,0,0,0,"JP","SC","M","CP","019","ME","1"
"JP-SC-MC019","13","001",-1485,-906,-998,NA,NA,NA,NA,"JP","SC","M","CP","019","ME","1"
"JP-SC-MC019","17","001",-1917,-1169,-1260,1,1,0,0,"JP","SC","M","CP","019","ME","1"
"JP-SC-MC020","06","001",0,0,0,15.7,15.7,0,0,"JP","SC","M","CP","020","ME","2"
"JP-SC-MC020","07","001",-3689,-2028,-2253,NA,NA,NA,NA,"JP","SC","M","CP","020","ME","2"
"JP-SC-MC020","08","001",-2495,-1283,-1437,NA,NA,NA,NA,"JP","SC","M","CP","020","ME","2"
"JP-SC-MC020","09","001",-5302,-2723,-3447,NA,NA,NA,NA,"JP","SC","M","CP","020","ME","2"
"JP-SC-MC020","10","001",-2624,-1416,-1598,0,0,0,0,"JP","SC","M","CP","020","ME","2"
"JP-SC-MC020","13","001",-1007,-1069,-1208,NA,NA,NA,NA,"JP","SC","M","CP","020","ME","2"
"JP-SC-MC020","17","001",-1150,-855,-921,0.4,0.4,0,0,"JP","SC","M","CP","020","ME","2"
