"subplot_id","year","speriod","shrub_bio_ttl_ARAR8","shrub_1hr_ARAR8","shrub_10hr_ARAR8","shrub_bio_ttl_ARTRV","shrub_1hr_ARTRV","shrub_10hr_ARTRV","shrub_bio_ttl_CEVE","shrub_1hr_CEVE","shrub_10hr_CEVE","shrub_bio_ttl_CHVI8","shrub_1hr_CHVI8","shrub_10hr_CHVI8","shrub_bio_ttl_ERNA10","shrub_1hr_ERNA10","shrub_10hr_ERNA10","shrub_bio_ttl_PUTR2","shrub_1hr_PUTR2","shrub_10hr_PUTR2","dwd_fuel_10h","dwd_fuel_100h","dwd_fuel_1000h_s","dwd_fuel_1000h_r","herb_fuel_live_wd","herb_fuel_dead_wd","ispace_litter_load_wd","herb_fuel_stand_wd","shrub_bulk_dns","shrub_bd_ARAR8","shrub_bd_ARTRV","shrub_bd_CEVE","shrub_bd_CHVI8","shrub_bd_ERNA10","shrub_bd_PUTR2","avg_grass_ht","tree_dns_ttl_CELE3","tree_dns_lt5_CELE3","tree_dns_5_50_CELE3","tree_dns_gt50_CELE3","tree_dns_ttl_JUOC","tree_dns_lt5_JUOC","tree_dns_5_50_JUOC","tree_dns_gt50_JUOC","tree_dns_ttl_PIPO","tree_dns_lt5_PIPO","tree_dns_5_50_PIPO","tree_dns_gt50_PIPO","shrub_dns_AMAL2","shrub_dns_ARAR8","shrub_dns_ARRI2","shrub_dns_ARTRT","shrub_dns_ARTRV","shrub_dns_ARTRW8","shrub_dns_CEVE","shrub_dns_CHVI8","shrub_dns_ERNA10","shrub_dns_ERSP7","shrub_dns_PREM","shrub_dns_PUTR2","shrub_dns_RICE","shrub_dns_RIVE","shrub_dns_SANIC6","shrub_dns_SYOR2","shrub_dns_TECA2","shrub_ht_avg_ARAR8","shrub_ht_avg_ARTRV","shrub_ht_avg_CEVE","shrub_ht_avg_CHVI8","shrub_ht_avg_ERNA10","shrub_ht_avg_PUTR2","grass_ht_avg","forb_ht_avg","fc_bare_gnd_fol_cvr","can_cover_ACHY","can_cover_ACLE9","can_cover_ACMI2","can_cover_ACOC3","can_cover_ACTH7","can_cover_AGCR","can_cover_AGGL","can_cover_AGGR","can_cover_AGHE2","can_cover_AGOSE","can_cover_ALAC4","can_cover_ALDE","can_cover_AMAL2","can_cover_AMTE3","can_cover_ANDI2","can_cover_ANGE3","can_cover_ANLU2","can_cover_ANMI3","can_cover_ANRO2","can_cover_APIN","can_cover_ARAR8","can_cover_ARCA7","can_cover_ARCO5","can_cover_ARCO9","can_cover_ARDR","can_cover_ARHO2","can_cover_ARPU","can_cover_ARSO2","can_cover_ARSP","can_cover_ARTR2","can_cover_ARTRT","can_cover_ARTRV","can_cover_ARTRW8","can_cover_ASCU4","can_cover_ASFI","can_cover_ASLE8","can_cover_ASPU9","can_cover_BASA3","can_cover_BLSC","can_cover_BR","can_cover_BRAR5","can_cover_BRBR5","can_cover_BRMA4","can_cover_BRTE","can_cover_CAAP4","can_cover_CADO2","can_cover_CAFI","can_cover_CAMA5","can_cover_CAPIP","can_cover_CARO5","can_cover_CATE26","can_cover_CELE3","can_cover_CEVE","can_cover_CHDO","can_cover_CHVI8","can_cover_CLGR","can_cover_CLPEP","can_cover_COGR4","can_cover_COLI2","can_cover_COMA25","can_cover_COPA3","can_cover_CRAC2","can_cover_CRAM3","can_cover_CRIN4","can_cover_CROC","can_cover_CRTO4","can_cover_CT","can_cover_CW","can_cover_D","can_cover_DEAN","can_cover_DENU2","can_cover_DESO2","can_cover_DF","can_cover_DG","can_cover_DOPU","can_cover_DRVE2","can_cover_DS","can_cover_DT","can_cover_EL","can_cover_ELEL5","can_cover_EPBR3","can_cover_ERCI6","can_cover_ERCO5","can_cover_EREL4","can_cover_ERFI2","can_cover_ERHE2","can_cover_ERLA6","can_cover_ERLI","can_cover_ERMI4","can_cover_ERNA10","can_cover_ERNU3","can_cover_EROV","can_cover_ERPO2","can_cover_ERPU2","can_cover_ERSP3","can_cover_ERSP4","can_cover_ERSP7","can_cover_ERST4","can_cover_ERUM","can_cover_ERVI5","can_cover_FEID","can_cover_FRAL2","can_cover_FRAT","can_cover_FRPU2","can_cover_FRSP","can_cover_GAAP2","can_cover_GARA","can_cover_GARA2","can_cover_GETR","can_cover_GUSA2","can_cover_HECO26","can_cover_HISC2","can_cover_HOUM","can_cover_HYCA4","can_cover_IPAGA3","can_cover_ISTI","can_cover_JUOC","can_cover_KOMA","can_cover_L","can_cover_LAGL5","can_cover_LAOC3","can_cover_LASE","can_cover_LC","can_cover_LECI4","can_cover_LIDA","can_cover_LIGL2","can_cover_LILE3","can_cover_LIPU11","can_cover_LIRU4","can_cover_LOMA3","can_cover_LONE","can_cover_LOTR2","can_cover_LUCA","can_cover_LULE2","can_cover_LULE3","can_cover_M","can_cover_MACA2","can_cover_MEAL6","can_cover_MEBU","can_cover_MESA","can_cover_MIGR","can_cover_MYST2","can_cover_NOTR2","can_cover_OPFR","can_cover_PABR","can_cover_PACA15","can_cover_PASM","can_cover_PESP","can_cover_PHCH","can_cover_PHHA","can_cover_PHHO","can_cover_PHLI","can_cover_PHLO2","can_cover_PIPO","can_cover_PLMA4","can_cover_POBU","can_cover_PODO4","can_cover_POMI","can_cover_POPR","can_cover_POPRP2","can_cover_POSE","can_cover_PREM","can_cover_PRVI","can_cover_PSSP6","can_cover_PUTR2","can_cover_R","can_cover_RICE","can_cover_RIVE","can_cover_S","can_cover_SANIC6","can_cover_SEIN2","can_cover_SIAL2","can_cover_SIDO","can_cover_SIOR","can_cover_SPCR","can_cover_SYOR2","can_cover_TACA8","can_cover_TECA2","can_cover_THIN6","can_cover_TRDU","can_cover_TRMA3","can_cover_UKCUJ01","can_cover_UKDJ01","can_cover_UKFJ5","can_cover_UKGW1","can_cover_UKHU#","can_cover_UKHUJ15","can_cover_VEDU","can_cover_VIBA2","can_cover_VIPU4","can_cover_VUMI","can_cover_VUOC","can_cover_W","can_cover_WYAN","can_cover_WYMO","can_cover_ZIPA2","tree_cover_ttl","tree_cvr_CELE3","tree_cvr_JUOC","tree_cvr_PIPO","fol_cover_pt_tree","fol_cover_pt_shrub","fol_cover_pt_pgrass","fol_cover_pt_pforb","fol_cover_pt_agrass","fol_cover_pt_aforb","fol_cover_pt_grass","fol_cover_pt_forb","litter_cover","live_tree_ltr_duff_ld","dead_tree_ltr_duff_ld","tree_ltr_duff_ld","rcode","scode","pcode","ptype","sp_number","treatment","sp_phase","p_elevation"
"WJ-BM-BC031","16","001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,691,965,NA,NA,NA,NA,NA,NA,NA,25.375,0,0,0,0,889,889,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,31.1,19.6,1.7,0,0,8.7,0,1.7,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3,0,0,0,0,0,0,0,0,0,0,0.7,40.3,0,0,0,0,0,5.3,0,0,0,0,4.3,0.3,0,0,0,0,0,2.3,0,0.3,2,0,0,0,0,0,0,0,0,27.3,0,1,2.3,28.7,0,19.7,0.7,0,0,0,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,21.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3,0.3,73.3,0,0,0,0,0,0,0,0.3,0,0,0,0.3,0.3,0,0,1.3,5.3,0.3,0,0,0,0,0,1.7,0,0,0,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,13,0,0,0.3,10.3,0,0,0,86.7,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,NA,NA,NA,NA,9.3,21,54,19,40.3,5.7,0,0,75,NA,NA,NA,"WJ","BM","B","CP","031","FI","3",1499
"WJ-BM-BC031","17","001",0,0,0,1291,652,498,0,0,0,0,0,0,0,0,0,5615,2703,3852,762,3198,16228,0,1133,224,152,NA,0.7048,0,0.1291,0,0,0,0.5757,29.625,0,0,0,0,51,0,0,51,0,0,0,0,0,0,0,0,617,0,0,842,0,0,0,2301,0,0,0,0,0,0,69.8,0,0,0,80.4,30,29.3,0.3,0,0,11,0.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,7.3,0,0,0,0,0,0,0,0,2,0,0,27.3,0,0,0,0,0,3,0,0,0,0,4,0.3,0,0,0,0,0,0,0,0,5,0,8.3,0,0.7,0,0,0,3.7,20.3,0,3,1,22.7,0,18,4,0,0,0,0,0,0,0,0,0,0,0,0.7,0,0,0,0,0,0.3,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.7,0.7,62.3,0,0,0.3,0,0,0,0,0,0,0,0,0.3,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,21.3,0,0,0.7,13.7,1,0,0,77,0,0,0,0,0.3,0,0,0,0,0,0.7,0,0,0,0,0,0.3,0,0.3,0,0,0,0,3.3,0,0,0,6.1,0,6.1,0,6.3,23,67.7,19.7,29,8.3,0,0.3,64.7,209,0,209,"WJ","BM","B","CP","031","FI","3",1499
"WJ-BM-BC035",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",1499
"WJ-BM-BC040","17","001",0,0,0,600,380,266,0,0,0,0,0,0,0,0,0,4194,1653,4365,3396,7168,7677,0,1173,501,333,NA,0.5053,0,0.1155,0,0,0,0.3898,19,0,0,0,0,20,0,0,20,0,0,0,0,0,0,0,0,1347,0,0,112,224,0,0,2469,0,0,0,0,0,0,44.4,0,0,0,98.4,21.9,16.1,2.7,0,0,5.7,0,0.7,0,0.7,0.3,1.7,0,0,0,0,0,2,0,1,0,0,4.7,0,0,0.3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,1.3,0,0,9,0,0,0,0,0,0,0.3,0,0,0,0.3,1,0,0,0,0,0,0,0,0,0.7,0,0,0,0,0,0,0,1,38,0,3,1,21.7,0,15.7,8.3,0,0.3,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,27.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.3,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,2,0,2,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.7,0,0,0,10.7,0,0,0,74.3,0,0,0,0,0.3,0,0,0,0,0,0.3,0,0,0,0,0,0,0,7,0,0,0,0,1.3,0,0,0,4,0,4,0,3,17.3,54.3,14.3,20.3,14,0,0,54,312,176,488,"WJ","BM","B","CP","040","FI","3",1499
"WJ-BM-CC001","17","001",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,762,3860,687,0,259,149,792,NA,0,0,0,0,0,0,0,13.0625,10,0,0,10,1333,889,0,444,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.9,11,11,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.3,0,1,0,0,0,0.3,0,0,0,14.7,0,0,0,0,14.7,0,3,9,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.3,1,59.3,0,0,0,1,0,0,0.3,0,0,0,0,0,0,0,0,0,4.3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,17.7,0,0,1.3,0.3,12,0,0.3,61.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0,0,0,0,0,0,0,0.3,1,0,0,0,39.2,0.1,39.1,0,43,0.7,47.7,0.7,2.3,9.3,0,0,63.3,2905,NA,2905,"WJ","BM","C","CP","001","CO","3",1530
"WJ-BM-CC003","16","001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,123,403,NA,NA,NA,NA,NA,NA,NA,15.0625,0,0,0,0,889,889,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,20.3,9.9,21.7,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0.7,0,0,0.3,0,0,0,0,0,0,0,0,23,0,8,12,0.7,0,1.3,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.3,2.7,56.7,0,0,0,0.7,0,0,0,0,0,0,0,0,0.3,0,0,0,11,0,0,0,0,1,0.3,0.7,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.3,0,0,2.3,1,2.3,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.3,0,0,0,NA,NA,NA,NA,24.3,5.7,42.3,2.7,0.3,9,0,0,56.7,NA,NA,NA,"WJ","BM","C","CP","003","CO","2",1530
"WJ-BM-CC003","17","001",0,0,0,219,127,92,0,0,0,0,0,0,0,0,0,0,0,0,956,1103,266,0,304,67,85,NA,0.0323,0,0.0323,0,0,0,0,9.5,0,0,0,0,208,0,56,152,0,0,0,0,0,0,0,0,898,0,0,0,0,0,0,449,0,0,0,0,0,0,53.5,0,0,0,0,12.6,7.3,9.7,0,0,0.3,0.3,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0.3,0,0,6.3,0,0,0,0,0.3,0,0,0,0,0,0,1,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,1.3,0,0,0,1,0,0,0,14,0,0,0,0,20.3,0,3.3,11,0,0.3,2.7,0.3,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,34.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.3,1.3,46.3,0,0,0,2.7,0,0,0,0,0,0,0,0,0.7,0,0,0,7,0,0,0,0,0,0.7,0,0,0,0.3,0,0,0,0,0,0,0,0,0.7,0,0,0,0,0,28,0,0,3.7,2.7,6.3,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,4,3.3,0,0,0,23.1,0,23.1,0,25.7,7.3,64.3,4,5,5.7,0,0,56,3248,NA,3248,"WJ","BM","C","CP","003","CO","2",1530
"WJ-BM-CC004","17","001",0,0,0,8,9,5,0,0,0,0,0,0,0,0,0,0,0,0,970,662,0,0,328,128,877,NA,0.0029,0,0.0029,0,0,0,0,14.8125,0,0,0,0,1450,889,278,283,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,786,0,0,0,0,0,0,39,0,0,0,0,18.3,11.4,10,0,0,0,0,0,0,0,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,6.7,0,0,0,0,0,0,0,0,0.3,0,0.3,0,0,0,0,0,0,0,21.7,0,0,0,0,27,0,4,7,0.3,0,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0.7,61,0,0,0,1.7,0,0,0,0,0,0,0,0,0,0,0,0,11.7,0,0,0,0,0.7,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,2.3,3.3,2.3,0,0,51.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0.3,4.7,0,0,0,37.4,0,37.4,0,38.7,3.3,56.3,0.7,0.7,8,0,0,63.3,9898,NA,9898,"WJ","BM","C","CP","004","CO","3",1530
"WJ-BM-CC006","17","001",0,0,0,548,306,225,0,0,0,0,0,0,0,0,0,0,0,0,2786,1654,1066,0,448,109,995,NA,0.0694,0,0.0694,0,0,0,0,15,0,0,0,0,141,0,0,141,0,0,0,0,0,0,0,0,1291,0,0,56,0,0,0,393,0,0,0,0,0,0,60.3,0,0,0,0,18.4,11.6,4.7,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.3,0,0,0,0,0,0,0,0,0,0,0,6.3,0,0,0,0,0.7,0,0,0,0,0,0,0.7,0.3,0,0,0,0,14.7,0,0,0,0,0.3,0,0,0,0.7,0,1,0,0,0,0.7,0.7,0,0,23.3,0,0,0,0,12.3,0,0.7,16.3,0,0.3,2,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0,0,0,0,0,0,0,40.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.3,1.3,39.7,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3.7,0,0,0,0,0.3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.7,0,0,0.7,3,0.3,0,0,56.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,5.7,2,0,0,0,21.3,0,21.3,0,30.3,6.7,67.3,3,7,11,0,0,51,5159,NA,5159,"WJ","BM","C","CP","006","CO","2",1530
"WJ-BM-CC007","17","001",0,0,0,943,539,392,0,0,0,0,0,0,0,0,0,0,0,0,1552,2095,329,0,525,136,307,NA,0.1229,0,0.1229,0,0,0,0,22,0,0,0,0,197,0,56,141,0,0,0,0,0,0,0,0,2189,0,0,449,0,0,0,112,0,0,0,0,0,0,59.8,0,0,0,0,26,18,19,0,0,1.3,0,0.3,0,0.3,0,0,0,0,1.3,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,9.3,0,0,0,0,0.7,0,0,0,0,0,0,1.3,0,0,0,0.3,0,6.7,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,1.7,0.3,0,0,19.7,0,0,0,0.3,35,0,4.3,15,0,0,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,34.7,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,27.7,1.3,39.7,0,0,0,1.3,0,0,0,0,0,0,0,0,0.7,0,0,0,8,0,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.7,0,0,1,1.7,11,0,0,47.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,17.2,0,17.2,0,22,10.3,56.3,6,1.3,6.7,0,0,52.7,3604,NA,3604,"WJ","BM","C","CP","007","CO","1",1530
"WJ-BM-CC010","17","001",0,0,0,852,514,367,0,0,0,0,0,0,0,0,0,0,0,0,1344,1434,329,0,773,120,1123,NA,0.126,0,0.126,0,0,0,0,20.6875,278,0,56,222,162,0,0,162,10,0,0,10,112,0,0,0,2020,0,0,449,0,0,0,449,0,0,0,0,0,0,55.4,0,0,0,0,23.6,17.8,6,0,0,1,0,0.3,0,0,0,0,0,0,0,0.7,0,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,7.7,0,0,0,0,0,0.3,0,0,0,0,0,2,0,0,0,0,0,3,0,26.7,0,0,1,0,0,0,0,0,0,0.3,0,0,3.3,0,0,0,8,0,0,0,0,5,0,2.3,7.3,0.3,0,1.3,0,0,0,0,0,0,0,0,0,0,0.3,0,1,0,0,0,0,0,1,0,53.7,1,0,0,0,0,0,0,0,0,0,1.3,0,0,0.3,0,34,1.3,45.3,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,5.7,0,5.7,0,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,5.7,0.7,13,0,0.7,57.3,0,0,0,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,43.9,15.6,28.2,0.1,44,10.3,65.3,18.3,2,3,0,0,46.7,8801,NA,8801,"WJ","BM","C","CP","010","CO","1",1530
"WJ-BM-CC013","17","001",0,0,0,158,100,70,0,0,0,0,0,0,0,0,0,0,0,0,1234,1323,0,0,488,293,405,NA,0.0248,0,0.0248,0,0,0,0,26.9375,0,0,0,0,353,0,111,242,0,0,0,0,0,0,0,0,561,0,0,0,0,0,0,281,0,0,0,0,0,0,54.3,0,0,0,0,32.9,21,5.7,0,0,0.7,0,1.3,0,0,0,0,0,0,0.3,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0.3,0,0,0.3,0,1,0,0,0,0.3,0,0,0,17.3,0,0,0,0,3.7,0,5,17,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,1,63,0,0,0,4,0,0,0,0,0,0,0,0.3,0.7,0,0.3,0,13.3,0,0,0,0,0.3,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0,0,0,0,0,17.3,0,0,4.3,0.7,5,0,0,49.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,3.7,0,0,0,34.7,0,34.7,0,31,2.3,78,2.7,0.3,9.7,0,0,70,8346,NA,8346,"WJ","BM","C","CP","013","CO","3",1530
"WJ-BM-CC014","17","001",0,0,0,994,481,374,0,0,0,0,0,0,0,0,0,0,0,0,2356,5514,2158,0,507,163,123,NA,0.0804,0,0.0804,0,0,0,0,19.9375,0,0,0,0,172,0,0,172,0,0,0,0,0,0,0,0,1571,0,0,337,0,0,0,168,0,0,0,0,0,0,90.8,0,0,0,0,22.4,17.5,8,0,0,1.3,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3,0,0,0,0,1,0,0.3,0,0.3,0,0.3,0,0,0,0.7,0,0,0,26,0,0,0,0,33,0,3.7,22.7,0.3,0,1.7,1,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.7,0.7,35,0,0,0,2,0,0,0,0,0,0,0,0.7,1,0,1.3,0,11,0,0,0,0,0.7,0.3,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.3,0,0,2.7,1.3,4,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7,0,0,0,33.8,0,33.8,0,33,5.7,62,6,0,7,0,0,51,3825,NA,3825,"WJ","BM","C","CP","014","CO","2",1530
"WJ-BM-CC018","16","001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,189,549,NA,NA,NA,NA,NA,NA,NA,24.5,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,30.8,20.9,3.7,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0,0,8.7,0,0,0,0,0.7,0,0,0,0,0,0,3.3,0,1.3,0,0,0,1.7,0,14.7,0,0,0,0,0,0,0.3,0,0.3,5.3,0,0,0,1,0,0,0,0,0,0,0,35,0,1,12.3,5,0,4.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,41,0.3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,35,0.3,63,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,5,12.7,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,6.3,0,0,21.7,2.3,2.7,0.7,0,70.7,0,0,0,0,0,0,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,3.3,0,0,0,NA,NA,NA,NA,31,12.3,71.3,14.7,3.3,4.3,0,0,65.3,NA,NA,NA,"WJ","BM","C","CP","018","CO","2",1530
"WJ-BM-CC018","17","001",0,0,0,3534,1687,1320,0,0,0,0,0,0,0,0,0,0,0,0,1026,1875,1490,0,789,253,176,NA,0.2516,0,0.2516,0,0,0,0,29.0625,81,0,0,81,162,0,0,162,0,0,0,0,0,0,0,0,2862,0,0,393,0,0,0,673,0,0,0,0,0,0,93.3,0,0,0,0,31.4,26.8,3.7,0,0,4.7,0,0,0,2,0,0.7,0,0,0,0.7,0,0,0,0,1.3,0,0,0,0,0,0,0,0,0.3,0,0,0,0,10.3,0,0,0,0,0.3,0,0,0,0,0,0.7,5,0,0,0,0.7,0,6.3,0,15.3,0,0,0.3,1.7,0,0,1.7,0,0.3,0,0,0,7.3,0.7,0.3,0,26,0,0,0,1,36,0,1.7,10,1.3,0,5.7,0.7,0,0,0,0,0,0,0,0,0,0,0,0.7,0,0,0,0,0,1,0,45,0.3,0,0,0,0,0,0,1.3,0,0,0.3,0,0,0,0,39.7,0.3,44,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0,7.3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,15.3,3.7,2,0,0,51.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7,0,0,0,36.7,9.1,27.6,0,35,12,69,26.7,5,7.3,0,0,64.3,3185,NA,3185,"WJ","BM","C","CP","018","CO","2",1530
